room_type_Entire home/apt,neighbourhood_group_cleansed_Manhattan,accommodates,bathroom_type_baths,bedrooms,bathroom_type_shared,bedrooms_per_accommodates,review_scores_location,gym,room_type_Private room,Predicted_Price,price,Error
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.67,0.0,0.0,169.7680916579324,140.0,-29.768091657932388
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,41.83263723154611,31.0,-10.832637231546109
0.0,0.0,7.0,0.0,1.0,0.0,0.14285714285714285,4.11,0.0,1.0,180.51553331466263,200.0,19.484466685337367
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0,171.6490268331923,114.0,-57.649026833192295
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,0.0,56.149234795761586,250.0,193.85076520423843
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.98,0.0,1.0,98.49157451187682,90.0,-8.49157451187682
1.0,0.0,5.0,1.0,3.0,0.0,0.6,4.7,0.0,0.0,190.95128339561273,100.0,-90.95128339561273
0.0,1.0,1.0,0.0,4.0,1.0,4.0,4.6,0.0,1.0,69.84326867936059,95.0,25.15673132063941
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,61.225927875799364,69.0,7.774072124200636
0.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,1.0,70.23028560198729,56.0,-14.23028560198729
0.0,1.0,2.0,0.0,5.0,1.0,2.5,4.2,0.0,1.0,68.11661674951598,84.0,15.883383250484016
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.76,0.0,1.0,49.53569587495126,62.0,12.464304125048741
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0,59.94380463937255,45.0,-14.943804639372551
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,41.83263723154611,33.0,-8.832637231546109
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,41.83263723154611,35.0,-6.832637231546109
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.2,0.0,0.0,152.36661589783805,355.0,202.63338410216195
0.0,0.0,2.0,1.0,1.0,0.0,0.5,5.0,0.0,1.0,67.4925198800324,36.0,-31.492519880032404
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.0,0.0,0.0,132.19036322867137,127.0,-5.190363228671373
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.75,0.0,1.0,55.00358887474842,85.0,29.996411125251583
1.0,0.0,2.0,0.0,2.0,0.0,1.0,4.7494104477611945,0.0,0.0,123.53869726082637,65.0,-58.53869726082637
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.83,0.0,0.0,146.51846668647397,250.0,103.48153331352603
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.25,0.0,1.0,53.49242076519886,42.0,-11.492420765198858
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.7494104477611945,0.0,0.0,182.69171802846236,250.0,67.30828197153764
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.6,0.0,0.0,122.93456272778647,465.0,342.06543727221356
1.0,1.0,5.0,0.0,2.0,0.0,0.4,4.27,0.0,0.0,160.83355646893008,200.0,39.166443531069916
1.0,1.0,6.0,0.0,3.0,0.0,0.5,5.0,0.0,0.0,264.51989779943153,349.0,84.48010220056847
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,117.15111555451642,45.0,-72.15111555451642
1.0,0.0,2.0,0.0,5.0,0.0,2.5,4.6,0.0,0.0,96.57808766015766,83.0,-13.578087660157664
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,1.0,0.0,194.82592054157968,110.0,-84.82592054157968
1.0,0.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,113.23731196231542,60.0,-53.23731196231542
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,44.541386927533225,32.0,-12.541386927533225
1.0,1.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.7494104477611945,0.0,0.0,226.91079940783854,120.0,-106.91079940783854
1.0,0.0,5.0,0.0,3.0,0.0,0.6,3.9,0.0,0.0,140.2334709229585,120.0,-20.233470922958503
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.6,0.0,1.0,65.88182259182769,63.0,-2.881822591827685
1.0,1.0,6.0,0.0,1.0,0.0,0.16666666666666666,4.68,0.0,0.0,128.9324336141455,185.0,56.06756638585449
1.0,1.0,1.0,0.0,5.0,0.0,5.0,4.7494104477611945,0.0,0.0,126.46196029365902,100.0,-26.46196029365902
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,34.0,-16.140003291500378
1.0,0.0,6.0,1.0,3.0,0.0,0.5,4.75,0.0,0.0,245.86081560921008,250.0,4.1391843907899215
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.82,0.0,1.0,61.59212028403117,78.0,16.407879715968832
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.84,0.0,1.0,60.87702683282424,65.0,4.122973167175758
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,41.83263723154611,27.0,-14.832637231546109
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,28.0,-22.140003291500378
1.0,0.0,7.0,1.0,3.0,0.0,0.42857142857142855,5.0,0.0,0.0,314.7674360599494,364.0,49.232563940050625
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7,0.0,0.0,98.75131563018117,298.0,199.24868436981882
0.0,0.0,4.0,0.0,2.0,0.0,0.5,4.7494104477611945,0.0,1.0,132.177329207549,130.0,-2.1773292075490076
1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,102.4720654787504,69.0,-33.472065478750395
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.79,0.0,1.0,74.40403544365827,85.0,10.595964556341727
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.8,0.0,1.0,55.15003532127166,86.0,30.84996467872834
0.0,1.0,4.0,0.0,1.0,1.0,0.25,4.92,1.0,1.0,150.13757689898517,349.0,198.86242310101483
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.5,1.0,1.0,80.49677588141068,349.0,268.5032241185893
1.0,1.0,6.0,0.0,3.0,0.0,0.5,4.33,0.0,0.0,218.21646200180032,215.0,-3.2164620018003234
1.0,1.0,6.0,0.0,3.0,0.0,0.5,4.7494104477611945,0.0,0.0,260.64667794032283,215.0,-45.64667794032283
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.46,0.0,1.0,49.738178186840656,46.0,-3.7381781868406563
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,1.0,0.0,249.08121110079102,105.0,-144.08121110079102
1.0,0.0,7.0,1.0,5.0,0.0,0.7142857142857143,4.9,0.0,0.0,658.8935063252426,1995.0,1336.1064936747575
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0,131.37476067771516,125.0,-6.374760677715159
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,166.84287173689893,140.0,-26.84287173689893
1.0,1.0,4.0,0.0,3.0,0.0,0.75,4.0,0.0,0.0,137.9832660290522,139.0,1.0167339709477972
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,71.92583901255627,100.0,28.074160987443733
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,117.15111555451642,80.0,-37.15111555451642
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,4.7494104477611945,0.0,0.0,126.21029220560457,500.0,373.78970779439544
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0,59.94380463937255,43.0,-16.94380463937255
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.68,0.0,0.0,109.00959068677304,110.0,0.9904093132269622
0.0,0.0,2.0,0.0,2.0,1.0,1.0,4.7494104477611945,0.0,1.0,69.19397172356429,100.0,30.80602827643571
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,29.0,-21.140003291500378
0.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,1.0,167.0269807428497,84.0,-83.0269807428497
0.0,1.0,4.0,0.0,5.0,0.0,1.25,5.0,0.0,1.0,213.1619658476942,89.0,-124.1619658476942
0.0,0.0,1.0,0.0,5.0,0.0,5.0,4.7494104477611945,0.0,1.0,72.79286259780794,80.0,7.2071374021920604
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0,131.37476067771516,100.0,-31.37476067771516
1.0,1.0,5.0,0.0,3.0,0.0,0.6,4.7494104477611945,0.0,0.0,201.4737389912599,180.0,-21.473738991259893
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,30.0,-20.140003291500378
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,4.7494104477611945,0.0,0.0,126.21029220560457,110.0,-16.210292205604574
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,128.0001637333535,49.0,-79.0001637333535
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.94,0.0,1.0,93.34323319505567,93.0,-0.3432331950556744
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0,59.94380463937255,55.0,-4.943804639372551
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.7,0.0,0.0,148.8802468614857,164.0,15.119753138514312
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.7494104477611945,0.0,0.0,126.91062141453574,50.0,-76.91062141453574
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0,131.37476067771516,215.0,83.62523932228484
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,1.0,0.0,194.82592054157968,145.0,-49.82592054157968
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.8,0.0,0.0,198.44713268010148,375.0,176.55286731989852
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,156.85914668056722,150.0,-6.859146680567221
0.0,1.0,2.0,0.0,5.0,0.0,2.5,4.75,0.0,1.0,172.19937707436574,999.0,826.8006229256342
0.0,1.0,4.0,0.0,5.0,0.0,1.25,4.91,0.0,1.0,324.5144283929435,999.0,674.4855716070565
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.29,0.0,1.0,70.66431961799904,50.0,-20.66431961799904
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,48.457664561122385,95.0,46.542335438877615
1.0,1.0,4.0,0.0,5.0,0.0,1.25,4.67,0.0,0.0,135.97678269224375,126.0,-9.976782692243745
0.0,0.0,2.0,1.0,2.0,0.0,1.0,4.7494104477611945,0.0,1.0,92.30191255884851,84.0,-8.301912558848514
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.77,0.0,0.0,112.33524381395819,125.0,12.664756186041814
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,41.83263723154611,650.0,608.1673627684539
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,156.85914668056722,240.0,83.14085331943278
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,48.457664561122385,89.0,40.542335438877615
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.35,0.0,0.0,159.82032604121358,250.0,90.17967395878642
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.85,0.0,0.0,118.74153988051916,150.0,31.258460119480844
0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,69.62128528195267,84.0,14.378714718047334
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,128.0001637333535,65.0,-63.0001637333535
0.0,1.0,4.0,0.0,2.0,1.0,0.5,4.88,0.0,1.0,202.6282064943512,130.0,-72.62820649435119
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,4.67,0.0,0.0,116.33776302110057,120.0,3.662236978899429
1.0,1.0,7.0,1.0,5.0,0.0,0.7142857142857143,5.0,0.0,0.0,1002.0011404554971,1500.0,497.9988595445029
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7494104477611945,1.0,0.0,289.0931201588817,299.0,9.906879841118325
1.0,0.0,4.0,1.0,2.0,0.0,0.5,4.89,0.0,0.0,244.70283316301115,407.0,162.29716683698885
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,48.457664561122385,60.0,11.542335438877615
0.0,1.0,4.0,0.0,1.0,0.0,0.25,4.7494104477611945,1.0,1.0,226.68915901927636,200.0,-26.68915901927636
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.33,0.0,1.0,52.7848725482018,45.0,-7.784872548201797
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7494104477611945,0.0,0.0,179.70942242769416,163.0,-16.709422427694165
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,71.92583901255627,105.0,33.07416098744373
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.95,0.0,1.0,96.2395978040395,130.0,33.760402195960495
1.0,0.0,2.0,0.0,5.0,0.0,2.5,4.67,0.0,0.0,97.59276230235395,80.0,-17.592762302353947
1.0,0.0,7.0,1.0,3.0,0.0,0.42857142857142855,4.88,0.0,0.0,291.81745102171607,201.0,-90.81745102171607
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.0,0.0,1.0,53.36313209965179,40.0,-13.363132099651793
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7494104477611945,1.0,0.0,289.0931201588817,297.0,7.906879841118325
0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.75,0.0,1.0,74.43026509658044,85.0,10.569734903419558
1.0,0.0,7.0,1.0,4.0,0.0,0.5714285714285714,4.4,0.0,0.0,329.74520998361544,479.0,149.25479001638456
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,33.0,-17.140003291500378
1.0,1.0,2.0,1.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,199.30901990721028,128.0,-71.30901990721028
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,128.0001637333535,200.0,71.9998362666465
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.67,0.0,1.0,106.42041283808405,115.0,8.579587161915953
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,61.225927875799364,45.0,-16.225927875799364
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,48.457664561122385,33.0,-15.457664561122385
1.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0,175.9086168361197,246.0,70.0913831638803
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,35.0,-15.140003291500378
1.0,0.0,7.0,1.0,3.0,0.0,0.42857142857142855,4.7494104477611945,0.0,0.0,274.37251621687346,360.0,85.62748378312654
0.0,1.0,1.0,0.0,2.0,1.0,2.0,4.7494104477611945,0.0,1.0,77.87488413558421,124.0,46.12511586441579
1.0,0.0,6.0,1.0,3.0,0.0,0.5,4.7494104477611945,0.0,0.0,249.79296310294262,500.0,250.20703689705738
1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.89,0.0,0.0,169.1752742335471,80.0,-89.1752742335471
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.5,0.0,0.0,138.05664124386544,130.0,-8.056641243865442
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.76,0.0,0.0,117.52749493419608,174.0,56.472505065803915
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,61.225927875799364,50.0,-11.225927875799364
0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,36.291502625730956,32.0,-4.291502625730956
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,34.0,-16.140003291500378
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,49.0,-1.1400032915003777
1.0,1.0,7.0,1.0,1.0,0.0,0.14285714285714285,5.0,0.0,0.0,814.7885660551678,3300.0,2485.211433944832
0.0,0.0,0.0,0.0,5.0,0.0,0.745368573125227,4.7494104477611945,0.0,0.0,70.17510883412976,0.0,-70.17510883412976
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.44,0.0,0.0,107.91715472821397,68.0,-39.91715472821397
0.0,1.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0,85.98042567550657,65.0,-20.980425675506567
1.0,1.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.73,0.0,0.0,200.2731684857254,210.0,9.726831514274608
1.0,0.0,7.0,1.0,5.0,0.0,0.7142857142857143,4.7494104477611945,0.0,0.0,720.5907831672456,450.0,-270.5907831672456
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,117.15111555451642,200.0,82.84888444548358
1.0,0.0,5.0,1.0,2.0,0.0,0.4,5.0,0.0,0.0,234.3114405777853,212.0,-22.311440577785305
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0,317.9353190430999,260.0,-57.93531904309992
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,166.84287173689893,348.0,181.15712826310107
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,48.457664561122385,28.0,-20.457664561122385
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0,131.37476067771516,90.0,-41.37476067771516
1.0,1.0,5.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,152.86838492420932,167.0,14.131615075790677
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,156.85914668056722,135.0,-21.85914668056722
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0,171.6490268331923,111.0,-60.649026833192295
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.33,0.0,1.0,92.80583573465948,105.0,12.194164265340518
0.0,1.0,4.0,0.0,1.0,0.0,0.25,4.5,0.0,1.0,140.06633927708933,132.0,-8.066339277089327
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.25,0.0,0.0,111.15882750564839,73.0,-38.15882750564839
1.0,0.0,5.0,1.0,2.0,0.0,0.4,4.94,0.0,0.0,242.1076117782475,163.0,-79.1076117782475
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,117.15111555451642,500.0,382.8488844454836
1.0,0.0,3.0,0.0,5.0,0.0,1.6666666666666667,4.26,0.0,0.0,88.01847899575235,56.0,-32.018478995752346
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.8,0.0,0.0,123.5195726523724,78.0,-45.5195726523724
1.0,0.0,6.0,0.0,3.0,0.0,0.5,4.88,0.0,0.0,216.9522394163486,225.0,8.04776058365141
1.0,0.0,6.0,1.0,3.0,0.0,0.5,4.7494104477611945,0.0,0.0,249.79296310294262,200.0,-49.79296310294262
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,44.541386927533225,31.0,-13.541386927533225
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,48.457664561122385,29.0,-19.457664561122385
0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,59.85119264932895,36.0,-23.85119264932895
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,166.84287173689893,406.0,239.15712826310107
1.0,1.0,4.0,1.0,2.0,0.0,0.5,4.7494104477611945,0.0,0.0,323.9616794282645,748.0,424.0383205717355
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.7494104477611945,1.0,0.0,320.22081095384567,510.0,189.77918904615433
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,166.84287173689893,133.0,-33.84287173689893
1.0,1.0,7.0,0.0,2.0,0.0,0.2857142857142857,5.0,0.0,0.0,254.2471205976907,202.0,-52.247120597690696
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,166.84287173689893,165.0,-1.8428717368989282
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.67,0.0,1.0,46.93097900284534,42.0,-4.930979002845341
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0,171.6490268331923,115.0,-56.649026833192295
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,41.83263723154611,100.0,58.16736276845389
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,41.83263723154611,29.0,-12.832637231546109
1.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0,175.9086168361197,154.0,-21.908616836119705
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.57,0.0,0.0,152.43302479941642,295.0,142.56697520058358
1.0,1.0,4.0,0.0,2.0,0.0,0.5,3.33,0.0,0.0,152.59756310737285,110.0,-42.59756310737285
1.0,1.0,3.0,0.0,5.0,0.0,1.6666666666666667,4.97,0.0,0.0,158.7062517567656,148.0,-10.706251756765596
1.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0,175.9086168361197,132.0,-43.908616836119705
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.87,0.0,0.0,123.62239786367621,95.0,-28.622397863676213
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.95,0.0,1.0,132.62024874259097,114.0,-18.620248742590974
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7494104477611945,1.0,0.0,289.0931201588817,306.0,16.906879841118325
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.75,0.0,0.0,141.50081362317084,85.0,-56.50081362317084
1.0,1.0,4.0,1.0,2.0,0.0,0.5,4.7494104477611945,1.0,0.0,484.9515243036135,895.0,410.0484756963865
1.0,1.0,5.0,0.0,3.0,0.0,0.6,5.0,0.0,0.0,212.84771284140433,150.0,-62.84771284140433
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.86,0.0,0.0,118.74856605366696,200.0,81.25143394633304
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,47.0,-3.1400032915003777
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,47.0,-3.1400032915003777
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,50.0,-0.1400032915003777
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,53.0,2.8599967084996223
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,50.0,-0.1400032915003777
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,46.0,-4.140003291500378
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,47.0,-3.1400032915003777
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.92,0.0,0.0,168.23057258798275,148.0,-20.23057258798275
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.92,0.0,1.0,89.44959902343348,52.0,-37.44959902343348
1.0,0.0,7.0,0.0,3.0,0.0,0.42857142857142855,4.6,0.0,0.0,174.29105479826802,800.0,625.7089452017319
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,166.84287173689893,522.0,355.1571282631011
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.85,0.0,0.0,186.5233941021155,148.0,-38.5233941021155
1.0,1.0,3.0,1.0,1.0,0.0,0.3333333333333333,4.7494104477611945,1.0,0.0,327.4122277607031,335.0,7.587772239296896
1.0,1.0,4.0,1.0,2.0,0.0,0.5,5.0,0.0,0.0,328.6570187981292,275.0,-53.65701879812917
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.79,0.0,0.0,112.44996571231047,116.0,3.5500342876895274
1.0,1.0,5.0,0.0,2.0,0.0,0.4,5.0,0.0,0.0,202.4761813874476,229.0,26.52381861255239
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,156.85914668056722,125.0,-31.85914668056722
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,41.83263723154611,36.0,-5.832637231546109
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,41.83263723154611,29.0,-12.832637231546109
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.5,0.0,1.0,45.97354417081299,27.0,-18.973544170812993
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.92,0.0,1.0,89.44959902343348,49.0,-40.44959902343348
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,156.85914668056722,199.0,42.14085331943278
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.86,0.0,1.0,63.65762255855337,65.0,1.3423774414466294
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7494104477611945,1.0,0.0,289.0931201588817,302.0,12.906879841118325
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.71,0.0,1.0,72.79895477700501,48.0,-24.798954777005008
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.79,0.0,1.0,74.40403544365827,49.0,-25.404035443658273
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0,41.83263723154611,38.0,-3.8326372315461086
0.0,0.0,1.0,0.0,5.0,1.0,5.0,4.7494104477611945,0.0,1.0,52.3855332480013,50.0,-2.385533248001302
0.0,0.0,2.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,80.99879831414165,179.0,98.00120168585835
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.92,0.0,0.0,130.72337160500513,185.0,54.27662839499487
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0,117.15111555451642,120.0,2.848884445483577
1.0,0.0,5.0,1.0,3.0,0.0,0.6,4.7494104477611945,0.0,0.0,225.66706706847,160.0,-65.66706706847
0.0,0.0,1.0,0.0,5.0,1.0,5.0,4.55,0.0,1.0,49.937865615817245,38.0,-11.937865615817245
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.8,0.0,0.0,144.83269458910965,90.0,-54.83269458910965
1.0,0.0,2.0,1.0,1.0,0.0,0.5,5.0,0.0,0.0,171.8652441067628,135.0,-36.86524410676279
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0,50.14000329150038,38.0,-12.140003291500378
0.0,1.0,4.0,0.0,1.0,0.0,0.25,4.0,0.0,1.0,144.29133551744567,314.0,169.70866448255433
1.0,0.0,7.0,0.0,3.0,0.0,0.42857142857142855,5.0,0.0,0.0,232.30528564122216,249.0,16.694714358777844
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0,156.85914668056722,130.0,-26.85914668056722
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0,59.94380463937255,45.0,-14.943804639372551
