room_type_Entire home/apt,neighbourhood_group_cleansed_Manhattan,accommodates,bathroom_type_baths,bedrooms,bathroom_type_shared,bedrooms_per_accommodates,review_scores_location,gym,room_type_Private room
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.55,0.0,0.0
0.0,1.0,2.0,0.0,5.0,0.0,2.5,4.67,1.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
0.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,1.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.75,0.0,1.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0
1.0,1.0,6.0,0.0,3.0,0.0,0.5,5.0,0.0,0.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.7494104477611945,0.0,0.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,5.0,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.53,0.0,1.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0
1.0,0.0,2.0,0.0,2.0,0.0,1.0,4.5,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.87,0.0,1.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0
0.0,1.0,2.0,0.0,5.0,0.0,2.5,4.88,1.0,1.0
1.0,0.0,4.0,1.0,1.0,0.0,0.25,5.0,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.9,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0
0.0,1.0,7.0,1.0,5.0,0.0,0.7142857142857143,5.0,0.0,1.0
1.0,0.0,7.0,0.0,1.0,0.0,0.14285714285714285,4.7494104477611945,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7494104477611945,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.91,0.0,0.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.88,0.0,1.0
1.0,0.0,4.0,1.0,2.0,0.0,0.5,5.0,1.0,0.0
1.0,1.0,4.0,1.0,2.0,0.0,0.5,5.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.64,0.0,1.0
1.0,0.0,5.0,0.0,1.0,0.0,0.2,4.83,0.0,0.0
0.0,1.0,3.0,0.0,2.0,1.0,0.6666666666666666,4.6,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.71,0.0,0.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.5,0.0,1.0
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.0,1.0,0.0
1.0,0.0,7.0,1.0,3.0,0.0,0.42857142857142855,4.67,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.77,0.0,0.0
1.0,1.0,2.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.81,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.94,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.8,0.0,0.0
0.0,0.0,2.0,1.0,1.0,0.0,0.5,4.88,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.33,0.0,1.0
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.86,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.84,0.0,0.0
0.0,0.0,1.0,0.0,4.0,1.0,4.0,4.7494104477611945,0.0,1.0
1.0,1.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0
1.0,0.0,7.0,1.0,3.0,0.0,0.42857142857142855,4.86,0.0,0.0
0.0,0.0,2.0,0.0,5.0,1.0,2.5,4.7494104477611945,0.0,1.0
1.0,1.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.73,0.0,0.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.92,0.0,0.0
0.0,0.0,4.0,0.0,1.0,1.0,0.25,4.67,0.0,1.0
1.0,0.0,6.0,1.0,3.0,0.0,0.5,4.5,0.0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.7494104477611945,0.0,0.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.7494104477611945,0.0,0.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0
0.0,0.0,4.0,0.0,2.0,1.0,0.5,4.7494104477611945,0.0,1.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.22,0.0,1.0
0.0,0.0,3.0,0.0,1.0,1.0,0.3333333333333333,4.86,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.6,0.0,1.0
1.0,1.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0
1.0,0.0,3.0,1.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0
1.0,0.0,4.0,1.0,2.0,0.0,0.5,4.67,0.0,0.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.73,0.0,0.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.9,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.78,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.95,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.86,0.0,0.0
1.0,1.0,6.0,0.0,3.0,0.0,0.5,4.5,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.3,0.0,1.0
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,4.67,0.0,0.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.7494104477611945,1.0,0.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7494104477611945,0.0,0.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7494104477611945,0.0,0.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.71,0.0,0.0
1.0,0.0,2.0,0.0,5.0,0.0,2.5,4.75,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.75,0.0,0.0
0.0,1.0,4.0,0.0,1.0,0.0,0.25,4.7494104477611945,1.0,1.0
1.0,0.0,7.0,0.0,3.0,0.0,0.42857142857142855,4.57,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.89,0.0,1.0
0.0,0.0,6.0,1.0,3.0,0.0,0.5,4.6,0.0,1.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.64,0.0,0.0
1.0,1.0,3.0,0.0,5.0,0.0,1.6666666666666667,5.0,0.0,0.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7494104477611945,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0
1.0,1.0,1.0,0.0,5.0,0.0,5.0,4.0,0.0,0.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7494104477611945,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0
1.0,1.0,1.0,0.0,5.0,0.0,5.0,4.7494104477611945,0.0,0.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.0,0.0,0.0
1.0,0.0,6.0,1.0,3.0,0.0,0.5,4.91,0.0,0.0
1.0,1.0,4.0,1.0,2.0,0.0,0.5,4.7494104477611945,0.0,0.0
0.0,1.0,2.0,0.0,5.0,0.0,2.5,4.13,1.0,1.0
1.0,1.0,4.0,1.0,2.0,0.0,0.5,4.7494104477611945,0.0,0.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.7494104477611945,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0
1.0,1.0,4.0,1.0,2.0,0.0,0.5,4.7494104477611945,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.85,0.0,0.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.7494104477611945,1.0,0.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.7494104477611945,1.0,0.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.7494104477611945,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.95,0.0,1.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.88,1.0,1.0
0.0,1.0,2.0,0.0,5.0,0.0,2.5,4.8,1.0,1.0
1.0,0.0,5.0,1.0,3.0,0.0,0.6,4.7494104477611945,0.0,0.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.6,0.0,0.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.68,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.71,0.0,1.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,3.5,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.75,0.0,0.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.4,0.0,0.0
1.0,1.0,4.0,0.0,5.0,0.0,1.25,4.79,0.0,0.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.43,0.0,1.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.7494104477611945,1.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.59,0.0,1.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,5.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.56,0.0,0.0
1.0,1.0,2.0,1.0,2.0,0.0,1.0,4.7494104477611945,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,1.0,0.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.75,0.0,0.0
0.0,1.0,2.0,0.0,5.0,0.0,2.5,4.8,1.0,1.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0
1.0,1.0,2.0,1.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.81,0.0,0.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.82,0.0,1.0
1.0,0.0,5.0,1.0,2.0,0.0,0.4,3.67,0.0,0.0
1.0,0.0,5.0,1.0,2.0,0.0,0.4,3.5,0.0,0.0
1.0,0.0,6.0,1.0,3.0,0.0,0.5,3.33,0.0,0.0
1.0,0.0,5.0,1.0,2.0,0.0,0.4,2.5,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.88,1.0,1.0
1.0,0.0,5.0,0.0,1.0,0.0,0.2,2.0,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.86,0.0,1.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,3.33,0.0,0.0
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.67,0.0,0.0
1.0,1.0,4.0,1.0,2.0,0.0,0.5,4.7494104477611945,1.0,0.0
1.0,1.0,4.0,1.0,2.0,0.0,0.5,4.7494104477611945,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0
0.0,1.0,6.0,0.0,5.0,0.0,0.8333333333333334,4.7494104477611945,1.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0
0.0,1.0,4.0,0.0,1.0,0.0,0.25,4.88,1.0,1.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.76,1.0,1.0
0.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,1.0,1.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.93,1.0,1.0
0.0,1.0,4.0,0.0,1.0,0.0,0.25,4.96,1.0,1.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,1.0
0.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,1.0,1.0
0.0,0.0,1.0,0.0,5.0,0.0,5.0,4.7494104477611945,0.0,1.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,1.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.92,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,1.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.61,0.0,1.0
0.0,0.0,2.0,1.0,1.0,0.0,0.5,4.46,0.0,1.0
1.0,0.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.67,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.5,1.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.5,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0
1.0,0.0,2.0,0.0,5.0,0.0,2.5,4.97,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
1.0,1.0,4.0,1.0,2.0,0.0,0.5,4.7494104477611945,1.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.33,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.5,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.56,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0
0.0,0.0,3.0,0.0,5.0,0.0,1.6666666666666667,4.93,0.0,1.0
1.0,1.0,3.0,1.0,2.0,0.0,0.6666666666666666,5.0,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.86,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.71,1.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.91,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.89,0.0,0.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7494104477611945,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.76,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.69,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
1.0,1.0,4.0,1.0,1.0,0.0,0.25,4.7494104477611945,1.0,0.0
1.0,1.0,4.0,0.0,5.0,0.0,1.25,4.7494104477611945,1.0,0.0
1.0,1.0,4.0,0.0,5.0,0.0,1.25,4.7494104477611945,1.0,0.0
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,5.0,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.0,1.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0
1.0,1.0,5.0,0.0,5.0,0.0,1.0,4.87,0.0,0.0
1.0,1.0,4.0,1.0,2.0,0.0,0.5,4.7494104477611945,1.0,0.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.7494104477611945,0.0,0.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0
0.0,1.0,2.0,0.0,5.0,1.0,2.5,4.7494104477611945,0.0,1.0
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,0.0,0.5,3.5,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,1.0,4.0,1.0,2.0,0.0,0.5,5.0,0.0,0.0
0.0,0.0,3.0,0.0,1.0,1.0,0.3333333333333333,4.75,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.67,0.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7494104477611945,1.0,0.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,1.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.78,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.14,0.0,0.0
1.0,0.0,5.0,0.0,1.0,0.0,0.2,5.0,1.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.71,0.0,0.0
1.0,0.0,4.0,1.0,2.0,0.0,0.5,4.63,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.92,0.0,1.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.7494104477611945,1.0,0.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.7494104477611945,1.0,0.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,1.0,0.0
1.0,1.0,7.0,1.0,4.0,0.0,0.5714285714285714,4.86,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,1.0,7.0,1.0,3.0,0.0,0.42857142857142855,5.0,0.0,0.0
1.0,0.0,2.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0
1.0,0.0,4.0,1.0,2.0,0.0,0.5,4.7494104477611945,0.0,0.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.88,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.75,1.0,0.0
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,5.0,0.0,0.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0
1.0,1.0,7.0,0.0,2.0,0.0,0.2857142857142857,4.0,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.92,0.0,0.0
0.0,0.0,2.0,0.0,5.0,0.0,2.5,4.94,0.0,1.0
0.0,1.0,3.0,0.0,1.0,1.0,0.3333333333333333,4.7494104477611945,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.88,0.0,0.0
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,4.72,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.67,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.71,0.0,0.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0
0.0,0.0,4.0,0.0,1.0,1.0,0.25,4.75,0.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,5.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.7494104477611945,0.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,0.0
1.0,0.0,5.0,1.0,2.0,0.0,0.4,4.8,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.29,0.0,1.0
1.0,0.0,2.0,1.0,2.0,0.0,1.0,5.0,1.0,0.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,1.0
1.0,0.0,6.0,0.0,1.0,0.0,0.16666666666666666,4.7494104477611945,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.81,0.0,0.0
1.0,1.0,6.0,1.0,3.0,0.0,0.5,5.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.67,0.0,1.0
1.0,1.0,2.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0
0.0,1.0,4.0,0.0,1.0,0.0,0.25,4.58,0.0,1.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.88,0.0,1.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.9,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0
1.0,0.0,6.0,1.0,2.0,0.0,0.3333333333333333,4.7494104477611945,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,1.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.81,0.0,1.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.89,1.0,1.0
0.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.94,0.0,1.0
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.89,0.0,0.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0
1.0,1.0,6.0,0.0,3.0,0.0,0.5,4.7494104477611945,0.0,0.0
0.0,0.0,1.0,0.0,2.0,1.0,2.0,5.0,1.0,1.0
0.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
1.0,0.0,5.0,0.0,2.0,0.0,0.4,5.0,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,1.0,0.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,3.75,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,0.0,2.0,0.0,5.0,0.0,2.5,4.0,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.75,0.0,0.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.95,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
1.0,0.0,4.0,1.0,3.0,0.0,0.75,5.0,0.0,0.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.5,0.0,1.0
0.0,0.0,2.0,1.0,1.0,0.0,0.5,4.81,0.0,1.0
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.95,0.0,1.0
1.0,1.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0
0.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,1.0
0.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,1.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
